,ID,Unnamed: 0,Latitude,Longitude,State
428,10721.0,213399,48.2449,126.495,黑龙江省
429,10722.0,213419,35.7355,111.704,山西省
430,10723.0,213439,29.0375,106.656,重庆市
431,10724.0,213459,28.3141,106.201,贵州省
432,10725.0,213479,26.6555,105.197,贵州省
433,10727.0,213519,37.7917,113.615,山西省
434,10728.0,213539,33.5305,109.895,陕西省
435,10729.0,213559,29.9532,107.258,重庆市
436,10730.0,213579,35.1329,111.214,山西省
437,10731.0,213599,32.8311,109.356,陕西省
438,10732.0,213619,30.6647,107.78,重庆市
439,10734.0,213639,22.7836,103.228,云南省
440,10735.0,213659,37.06,112.965,山西省
441,10736.0,213679,36.7554,112.691,山西省
442,10737.0,213699,24.8915,104.313,云南省
443,10739.0,213739,27.156,105.596,贵州省
444,10740.0,213759,26.7723,105.381,贵州省
445,10742.0,213799,38.248,114.194,河北省
446,10743.0,213819,40.2063,116.214,北京|北京
447,10744.0,213839,29.6683,107.21,重庆市
448,10745.0,213859,39.8977,116.348,北京|北京
449,10746.0,213879,45.6118,122.833,吉林省
450,10747.0,213899,38.0735,114.045,河北省
451,10748.0,213919,29.6232,107.197,重庆市
452,10749.0,213939,34.5284,110.891,河南省
453,10754.0,214039,45.8486,123.198,吉林省
454,10755.0,214059,40.0609,116.15,北京|北京
455,10756.0,214079,29.61,107.234,重庆市
456,10757.0,214099,34.706,111.078,河南省
457,10758.0,214119,38.3083,114.375,河北省
458,10759.0,214139,37.6004,113.688,山西省
459,10760.0,214159,34.8319,111.199,山西省
460,10762.0,214199,38.624,114.716,河北省
461,10763.0,214219,38.4369,114.537,河北省
462,10764.0,214239,34.7746,111.195,河南省
463,10766.0,214279,31.1745,108.401,重庆市
464,10769.0,214339,28.9596,106.915,重庆市
465,10770.0,214359,33.6907,110.325,陕西省
466,10771.0,214379,39.3425,115.494,河北省
467,10772.0,214399,35.3017,111.658,山西省
468,10773.0,214419,38.734,114.941,河北省
469,10775.0,214459,29.1567,107.118,重庆市
470,10777.0,214499,38.0656,114.514,河北省
471,10778.0,214519,40.315,116.639,北京|北京
472,10780.0,214559,42.2733,118.932,内蒙古自治区
473,10781.0,214579,41.316,117.728,河北省
474,10783.0,214619,45.3339,122.775,吉林省
475,10784.0,214639,26.2308,105.455,贵州省
476,10786.0,214679,38.3462,114.692,河北省
477,10787.0,214699,39.3842,115.708,河北省
478,10788.0,214719,30.7905,108.39,重庆市
479,10789.0,214739,47.6077,126.087,黑龙江省
480,10790.0,214759,38.9547,115.32,河北省
481,10791.0,214779,29.8632,107.718,重庆市
482,10792.0,214799,25.1028,104.892,贵州省
483,10794.0,214839,27.8059,106.404,贵州省
484,10795.0,214859,30.3101,108.043,重庆市
485,10796.0,214879,40.3768,116.838,北京|北京
486,10797.0,214899,40.1097,116.603,北京|北京
487,10798.0,214919,27.4728,106.238,贵州省
488,10799.0,214939,26.6734,105.769,贵州省
489,10800.0,214959,38.5204,114.972,河北省
490,10801.0,214979,27.0281,106.022,贵州省
491,10802.0,214999,36.5236,113.024,山西省
492,10803.0,215019,39.4937,115.973,河北省
493,10804.0,215039,31.2301,108.782,重庆市
494,10805.0,215059,30.8098,108.477,重庆市
495,10806.0,215079,46.6232,124.848,黑龙江省
496,10809.0,215139,39.3085,115.847,河北省
497,10810.0,215159,30.7603,108.494,重庆市
498,10811.0,215179,25.4384,105.196,贵州省
499,10812.0,215199,38.8494,115.483,河北省
500,10814.0,215239,28.1368,106.83,贵州省
501,10816.0,215279,46.5611,124.851,黑龙江省
502,10817.0,215299,39.0188,115.671,河北省
503,10818.0,215319,30.938,108.705,重庆市
504,10819.0,215339,26.3042,105.737,贵州省
505,10820.0,215359,31.1142,108.831,重庆市
506,10821.0,215379,23.369,104.243,云南省
507,10822.0,215399,32.3037,109.71,湖北省
508,10823.0,215419,40.9562,117.763,河北省
509,10825.0,215459,36.1183,112.884,山西省
510,10828.0,215519,36.3107,113.085,山西省
511,10829.0,215539,29.9987,108.122,重庆市
512,10830.0,215559,34.7659,111.755,河南省
513,10832.0,215599,37.655,114.383,河北省
514,10833.0,215619,35.4838,112.41,山西省
515,10835.0,215659,38.0877,114.849,河北省
516,10836.0,215679,37.7562,114.522,河北省
517,10839.0,215719,46.5739,125.129,黑龙江省
518,10840.0,215739,46.4519,124.841,黑龙江省
519,10841.0,215759,36.3326,113.229,山西省
520,10842.0,215779,36.1804,113.117,山西省
521,10843.0,215799,29.3262,107.757,重庆市
522,10844.0,215819,26.0613,105.764,贵州省
523,10845.0,215839,38.1694,114.969,河北省
524,10846.0,215859,39.9356,116.821,河北省
525,10849.0,215919,36.5051,113.383,山西省
526,10850.0,215939,34.7501,111.854,河南省
527,10851.0,215959,26.253,105.947,贵州省
528,10852.0,215979,40.9589,117.925,河北省
529,10853.0,215999,38.0255,114.854,河北省
530,10854.0,216019,33.5236,110.873,陕西省
531,10855.0,216039,32.9939,110.427,湖北省
532,10856.0,216059,39.4333,116.311,河北省
